,doc_id,chunk,text
859,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,860,Ankur Parikh is a person.
860,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,861,Oscar Täckström is a person.
861,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,862,Dipanjan Das is a person.
862,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,863,Jakob Uszkoreit is a person.
863,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,864,A decomposable attention model is a type of attention model.
864,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,865,The model is decomposable.
865,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,866,Empirical Methods in Natural Language Processing was published in 2016.
866,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,867,"Romain Paulus, Caiming Xiong, and Richard Socher are authors."
867,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,868,Romain Paulus is an author.
868,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,869,Caiming Xiong is an author.
869,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,870,Richard Socher is an author.
870,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,871,A deep reinforced model is for abstractive summarization.
871,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,872,arXiv preprint arXiv:1705.04304 was published in 2017.
872,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,873,Slav Petrov is a person.
873,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,874,Leon Barrett is a person.
874,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,875,Romain Thibaux is a person.
875,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,876,Dan Klein is a person.
876,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,877,Learning accurate tree annotation is a goal.
877,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,878,Learning compact tree annotation is a goal.
878,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,879,Learning interpretable tree annotation is a goal.
879,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,880,The Proceedings of the 21st International Conference on Computational Linguistics and 44th Annual Meeting of the ACL were published.
880,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,881,The Proceedings of the 21st International Conference on Computational Linguistics and 44th Annual Meeting of the ACL were published on pages 433–440.
881,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,882,ACL was held in July 2006.
882,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,883,Oﬁr Press and Lior Wolf are authors.
883,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,884,Oﬁr Press is an author.
884,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,885,Lior Wolf is an author.
885,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,886,Using the output embedding to improve language models is a technique.
886,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,887,The technique uses output embedding to improve language models.
887,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,888,The arXiv preprint arXiv:1608.05859 was published in 2016.
888,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,889,"Rico Sennrich, Barry Haddow, and Alexandra Birch are authors."
889,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,890,Rico Sennrich is an author.
890,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,891,Barry Haddow is an author.
891,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,892,Alexandra Birch is an author.
892,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,893,Neural machine translation of rare words with subword units is a topic of research.
893,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,894,Subword units are used in neural machine translation.
894,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,895,arXiv preprint arXiv:1508.07909 was published in 2015.
895,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,896,Noam Shazeer is a person.
896,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,897,Azalia Mirhoseini is a person.
897,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,898,Krzysztof Maziarz is a person.
898,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,899,Andy Davis is a person.
899,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,900,Quoc Le is a person.
900,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,901,Geoffrey Hinton is a person.
901,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,902,Jeff Dean is a person.
902,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,903,Outrageously large neural networks are a type of neural network.
903,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,904,The sparsely-gated mixture-of-experts layer is a layer in outrageously large neural networks.
904,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,905,arXiv preprint arXiv:1701.06538 was published in 2017.
905,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,906,Nitish Srivastava is an author.
906,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,907,Geoffrey E Hinton is an author.
907,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,908,Alex Krizhevsky is an author.
908,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,909,Ilya Sutskever is an author.
909,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,910,Ruslan Salakhutdinov is an author.
910,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,911,Dropout is a simple way to prevent neural networks from overfitting.
911,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,912,The Journal of Machine Learning Research published an article in 2014.
912,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,913,"The article was published in volume 15, issue 1."
913,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,914,The article was published on pages 1929–1958.
914,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,915,Sainbayar Sukhbaatar is an author.
915,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,916,Arthur Szlam is an author.
916,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,917,Jason Weston is an author.
917,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,918,Rob Fergus is an author.
918,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,919,End-to-end memory networks are a type of neural network architecture.
919,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,920,"C. Cortes, N. D. Lawrence, D. D. Lee, M. Sugiyama, and R. Garnett are editors."
920,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,921,The editors edited Advances in Neural Information Processing Systems 28.
921,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,922,Advances in Neural Information Processing Systems 28 has pages 2440–2448.
922,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,923,Curran Associates is a company.
923,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,924,Curran Associates was founded in 2015.
924,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,925,"Ilya Sutskever, Oriol Vinyals, and Quoc VV Le are authors."
925,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,926,Ilya Sutskever is an author.
926,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,927,Oriol Vinyals is an author.
927,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,928,Quoc VV Le is an author.
928,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,929,Sequence to sequence learning is a type of machine learning.
929,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,930,Sequence to sequence learning uses neural networks.
930,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,931,Neural networks are a type of artificial intelligence.
931,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,932,The paper was published in Advances in Neural Information Processing Systems.
932,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,933,The paper was published on pages 3104–3112.
933,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,934,The paper was published in 2014.
934,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,935,"Christian Szegedy, Vincent Vanhoucke, Sergey Ioffe, Jonathon Shlens, and Zbigniew Wojna are authors."
935,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,936,Christian Szegedy is an author.
936,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,937,Vincent Vanhoucke is an author.
937,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,938,Sergey Ioffe is an author.
938,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,939,Jonathon Shlens is an author.
939,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,940,Zbigniew Wojna is an author.
940,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,941,The inception architecture is being reconsidered for computer vision.
941,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,942,CoRR is a repository for preprints.
942,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,943,The preprint has the identifier abs/1512.00567.
943,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,944,The preprint was published in 2015.
944,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,945,"Vinyals, Kaiser, Koo, Petrov, Sutskever, and Hinton are authors."
945,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,946,Vinyals is an author.
946,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,947,Kaiser is an author.
947,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,948,Koo is an author.
948,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,949,Petrov is an author.
949,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,950,Sutskever is an author.
950,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,951,Hinton is an author.
951,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,952,Grammar is a foreign language.
952,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,953,Advances in Neural Information Processing Systems was published in 2015.
953,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,954,Yonghui Wu is an author.
954,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,955,Mike Schuster is an author.
955,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,956,Zhifeng Chen is an author.
956,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,957,Quoc V Le is an author.
957,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,958,Mohammad Norouzi is an author.
958,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,959,Wolfgang Macherey is an author.
959,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,960,Maxim Krikun is an author.
960,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,961,Yuan Cao is an author.
961,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,962,Qin Gao is an author.
962,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,963,Klaus Macherey is an author.
963,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,964,Google’s neural machine translation system bridges the gap between human and machine translation.
964,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,965,Google’s neural machine translation system is a system.
965,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,966,arXiv preprint arXiv:1609.08144 was published in 2016.
966,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,967,Jie Zhou is an author.
967,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,968,Ying Cao is an author.
968,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,969,Xuguang Wang is an author.
969,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,970,Peng Li is an author.
970,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,971,Wei Xu is an author.
971,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,972,Deep recurrent models with fast-forward connections are used for neural machine translation.
972,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,973,CoRR is a repository for preprints.
973,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,974,The preprint has the identifier abs/1606.04199.
974,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,975,The preprint was published in 2016.
975,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,976,Muhua Zhu is an author.
976,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,977,Yue Zhang is an author.
977,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,978,Wenliang Chen is an author.
978,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,979,Min Zhang is an author.
979,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,980,Jingbo Zhu is an author.
980,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,981,Shift-reduce constituent parsing is fast and accurate.
981,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,982,The 51st Annual Meeting of the ACL was held.
982,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,983,The meeting was the 51st Annual Meeting of the ACL.
983,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,984,The meeting was held in Proceedings of the 51st Annual Meeting of the ACL (Volume 1: Long Papers).
984,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,985,The meeting was held on pages 434–443.
985,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,986,ACL was held in August 2013.
986,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,987,A majority of American governments have passed new laws since 2009.
987,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,988,The new laws passed by a majority of American governments since 2009 make the registration or voting process more difficult.
988,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,989,A majority of American governments have passed new laws since 2009.
989,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,990,The new laws passed by a majority of American governments since 2009 make the registration or voting process more difficult.
990,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,991,Figure 3 is an example of the attention mechanism following long-distance dependencies in the encoder self-attention in layer 5 of 6.
991,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,992,Many of the attention heads attend to a distant dependency of the verb ‘making’.
992,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,993,The verb ‘making’ completes the phrase ‘making...more difficult’.
993,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,994,Attentions are shown only for the word ‘making’.
994,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,995,Different colors represent different heads.
995,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,996,The image is best viewed in color.
996,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,997,The Law will never be perfect.
997,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,998,The application of the Law should be just.
998,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,999,This is what we are missing.
999,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,1000,This is the opinion of the speaker.
1000,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,1001,The Law will never be perfect.
1001,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,1002,The application of the Law should be just.
1002,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,1003,This is what we are missing.
1003,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,1004,This is the opinion of the speaker.
1004,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,1005,The Law will never be perfect.
1005,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,1006,The application of the Law should be just.
1006,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,1007,This is what we are missing.
1007,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,1008,This is the opinion of the speaker.
1008,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,1009,The Law will never be perfect.
1009,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,1010,The application of the Law should be just.
1010,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,1011,This is what we are missing.
1011,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,1012,This is the opinion of the speaker.
1012,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,1013,Figure 4 shows two attention heads.
1013,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,1014,The two attention heads are in layer 5 of 6.
1014,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,1015,The two attention heads are apparently involved in anaphora resolution.
1015,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,1016,Full attentions for head 5.
1016,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,1017,The attention heads 5 and 6 are isolated attentions from just the word ‘its’.
1017,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,1018,The attentions are very sharp for this word.
1018,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,1019,The Law will never be perfect.
1019,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,1020,The application of the Law should be just.
1020,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,1021,This is what we are missing.
1021,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,1022,This is the opinion of the speaker.
1022,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,1023,The Law will never be perfect.
1023,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,1024,The application of the Law should be just.
1024,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,1025,This is what we are missing.
1025,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,1026,This is the opinion of the speaker.
1026,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,1027,The Law will never be perfect.
1027,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,1028,The application of the Law should be just.
1028,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,1029,This is what we are missing.
1029,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,1030,This is the opinion of the speaker.
1030,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,1031,The Law will never be perfect.
1031,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,1032,The application of the Law should be just.
1032,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,1033,This is what we are missing.
1033,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,1034,This is the opinion of the speaker.
1034,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,1035,Figure 5 shows attention heads that exhibit behaviour related to the structure of the sentence.
1035,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,1036,Many of the attention heads exhibit behaviour related to the structure of the sentence.
1036,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,1037,We give two examples above.
1037,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,1038,The examples are from two different heads from the encoder self-attention at layer 5 of 6.
1038,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,1039,The heads learned to perform different tasks.
1039,9bce526f29338990687593c102f3a43ca5cd4b63f626d5872c48ce102b333170,1040,15 is a number.
